txn_id,upi_ref,sender_vpa,sender_id,recv_vpa,recv_id,amount_inr,timestamp,sender_state,recv_state,sender_bank,recv_bank,is_fraud,layer
c33b2589-116e-4e,UPI0001001793,811kerpe@icici,c1a2cc6d-cfd,x4sn6sm5@axl,b28fc016-34a,72712,2024-03-17T03:30:40,Maharashtra,Kerala,PNB,BOB,0,clean
85f948d9-66fe-4e,UPI0001000433,xb94pdzp@ibl,1f77595a-0f7,eaxylnfx@paytm,17fca863-f60,56242,2024-03-17T21:00:02,Telangana,Kerala,ICICI,ICICI,0,clean
c64bce81-1f7f-4d,UPI0001001400,b7v1w4k2@icici,6a37d574-e6f,m92h3tv3@okaxis,56581c10-823,161273,2024-03-17T04:38:38,Karnataka,West Bengal,ICICI,ICICI,0,clean
4721892c-4ab8-43,UPI0001004820,ac6pe63l@ybl,fe6486c9-5e6,nbhnal3g@ybl,b9a38cd2-91b,153902,2024-03-16T01:12:09,Tamil Nadu,Telangana,Axis,PNB,0,clean
4ca078c3-bab2-40,UPI0001000595,ejzhyapd@icici,fc2bbd6e-bd4,q1s05wnw@upi,8ed524ee-6d2,8943,2024-03-16T03:39:21,Telangana,Maharashtra,ICICI,PNB,0,clean
d047099e-dc86-42,UPI0001003501,mqg1ved3@ibl,9abe9954-38e,x7pwo6cm@upi,2500e1a0-89a,161506,2024-03-15T17:12:58,Tamil Nadu,Karnataka,ICICI,ICICI,0,clean
edf46c17-0108-41,UPI0001004325,ywp0rxxf@icici,536cc49c-7b9,4vssrura@upi,955c4234-bff,3803,2024-03-17T01:50:57,Kerala,Gujarat,Kotak,PNB,0,clean
ec02455d-4c49-47,UPI0001002650,sehe2atn@icici,d6c059ff-a09,c8bbi4wi@axl,72e6b18a-a53,147770,2024-03-18T00:21:27,Maharashtra,Gujarat,HDFC,PNB,0,clean
cbfc650c-589f-46,UPI0001001140,bfh024kw@paytm,4c7b95ce-541,vgww4fyb@ibl,baf6a88b-8a5,29619,2024-03-16T14:37:03,Gujarat,Tamil Nadu,PNB,HDFC,0,clean
69153e41-cfcd-4c,UPI0001001973,0vm59m6m@okaxis,f9cbacae-054,s8q349dx@ybl,f92d00fe-76e,40350,2024-03-16T06:56:07,Telangana,Telangana,HDFC,HDFC,0,clean
415b2cbb-6658-4c,UPI0001000627,ej31gymd@upi,213b8037-53d,8gl2zxjm@upi,dc036929-eff,64015,2024-03-17T18:38:30,Telangana,Maharashtra,HDFC,Axis,0,clean
61cb5f58-9b4c-41,UPI0001004719,p7r1m264@ibl,61dacc37-3af,xlez896d@apl,1f77ec31-a37,1566,2024-03-15T22:47:34,Kerala,Telangana,Axis,Kotak,0,clean
18869423-57d0-48,UPI0001002245,1sdieqfb@apl,98401e57-609,7dia5u6h@ibl,cc9a4f84-3ff,21995,2024-03-17T15:15:28,Karnataka,Gujarat,BOB,PNB,0,clean
8c5fd40a-a491-49,UPI0001002400,k2n7h9g1@ybl,917fb905-ca8,xtnsrtwl@upi,320db857-eb5,24625,2024-03-17T07:41:24,Telangana,Tamil Nadu,PNB,SBI,0,clean
337e4eba-0644-46,UPI0001004034,wwnc21o0@upi,0d6872fa-a63,urvqt3g8@ibl,7b0d2a9d-0f8,51360,2024-03-17T20:26:49,Kerala,Gujarat,Axis,Kotak,0,clean
a77d116a-c548-42,UPI0001004007,961j88qe@apl,08348a0c-8d8,qkojtpv6@upi,9097f736-c0b,107045,2024-03-15T14:21:16,Telangana,Tamil Nadu,Kotak,Kotak,0,clean
c4bd71aa-c1c7-4f,UPI0001001724,i7kq1uym@axl,bdef7217-228,tahukwqv@axl,c57bb97d-993,195520,2024-03-16T12:54:03,West Bengal,Tamil Nadu,BOB,BOB,0,clean
ea227bb5-a7fd-49,UPI0001001399,ay64yfds@ibl,05351dc8-a9a,d9fkxzuu@axl,1433fde1-1dd,44156,2024-03-18T06:43:49,Karnataka,Tamil Nadu,ICICI,PNB,0,clean
06929195-fb58-48,UPI0001003139,8xg8y72i@oksbi,958464e8-619,jfvyb6li@axl,93910c55-ea9,171404,2024-03-18T04:41:10,Gujarat,Karnataka,Axis,ICICI,0,clean
762083ab-8988-4d,UPI0001003098,ev361xsn@ybl,253a3b26-f4f,jcitfoyq@ybl,56227fb1-a5a,114771,2024-03-17T18:27:42,Gujarat,Karnataka,PNB,HDFC,0,clean
2c5e8d19-893e-4b,UPI0001004417,k7y6qxds@oksbi,368e12fa-90b,erxdouad@paytm,3396a1f3-654,171612,2024-03-16T09:46:10,Telangana,Maharashtra,BOB,Kotak,0,clean
8431ba73-43a1-4d,UPI0001002113,ytwbozd1@ybl,9637a7ac-2e7,lem1qq4d@paytm,876e2b47-793,54151,2024-03-16T02:28:40,Tamil Nadu,Telangana,Kotak,BOB,0,clean
a6180517-68bb-4a,UPI0001001521,mb1l6314@ibl,d40c7f91-9fe,p8637zgf@icici,6443ed3b-45a,133396,2024-03-15T23:56:27,Kerala,Kerala,ICICI,Axis,0,clean
ecf5cef9-2a2e-44,UPI0001001211,8gl2zxjm@upi,dc036929-eff,o2m71hss@ybl,6cafa98d-8f3,45267,2024-03-18T04:17:44,Maharashtra,Tamil Nadu,Axis,SBI,0,clean
49621b1e-83f2-4a,UPI0001001463,siwjm2c8@axl,76415f9b-a77,hkc856wp@axl,d4d7921f-c09,131670,2024-03-16T01:45:35,Tamil Nadu,Kerala,Kotak,SBI,0,clean
314ea1e5-f110-4b,UPI0001002463,03o4gkww@paytm,a371a87c-ef1,webnvg5v@upi,e2bf96c9-371,17616,2024-03-17T20:52:19,Gujarat,Telangana,PNB,ICICI,0,clean
9111d965-eea2-4b,UPI0001000669,wsozctwj@paytm,06c76465-950,96khub2r@icici,8faab40b-0cf,122940,2024-03-17T01:40:46,Maharashtra,Karnataka,SBI,SBI,0,clean
7bdbc65b-d0cd-41,UPI0001001950,ezjsszwd@icici,4d45d924-039,sic43olf@ybl,9553f767-1f2,60002,2024-03-17T13:38:53,Telangana,Karnataka,SBI,PNB,0,clean
89ce8e50-3720-43,UPI0001003929,dn5gjj8m@oksbi,daefad95-27b,wpaytxw1@ybl,a9a1d8cd-197,132944,2024-03-17T11:33:03,Kerala,Telangana,Axis,PNB,0,clean
9950fb73-70e0-49,UPI0001004296,xxbw01pd@ibl,76fbf235-4af,7dia5u6h@ibl,cc9a4f84-3ff,138438,2024-03-17T18:06:21,Maharashtra,Gujarat,SBI,PNB,0,clean
f7e05aef-f0bf-4f,UPI0001003769,5ll1d9s9@okaxis,4e8e9973-82f,xf7kzorq@axl,8a77df8c-2c4,133474,2024-03-18T01:43:35,Gujarat,Tamil Nadu,PNB,Kotak,0,clean
d80c6b8d-907b-43,UPI0001002979,zfhomtzz@oksbi,a65a521d-a01,xaprpn6q@oksbi,fc297e6e-aa8,43904,2024-03-17T09:28:17,West Bengal,Kerala,Axis,Axis,0,clean
d71cfe11-9d7c-48,UPI0001000185,5a5piskf@oksbi,2c0c791b-29d,w83y0mah@ibl,9ca3624a-117,176685,2024-03-15T23:55:28,Telangana,Karnataka,ICICI,ICICI,0,clean
054b3393-80ab-4a,UPI0001000150,ev361xsn@ybl,253a3b26-f4f,pb8z3v6d@okaxis,080f17ae-0d9,25622,2024-03-18T07:07:22,Gujarat,Gujarat,PNB,PNB,0,clean
22f14590-1674-45,UPI0001002369,bikcidkw@upi,f7982aa6-df8,mix7ib5n@ibl,4590ba2b-076,95062,2024-03-17T06:21:39,Tamil Nadu,Gujarat,HDFC,Axis,0,clean
94ec334a-b335-4c,UPI0001003529,stn3cpud@axl,4a22d1fb-5bc,hiuit7m1@axl,ac812895-0f0,83286,2024-03-17T13:44:27,Tamil Nadu,Karnataka,Axis,PNB,0,clean
79316933-0c36-4d,UPI0001004529,xie0rnuj@paytm,7c49cd93-294,udojen0j@apl,f8265746-bc4,116748,2024-03-16T11:14:00,Maharashtra,West Bengal,PNB,BOB,0,clean
a915eaee-b7e5-4f,UPI0001002158,vt997e4u@upi,6ffdcb98-a38,ev361xsn@ybl,253a3b26-f4f,154411,2024-03-17T07:13:31,Gujarat,Gujarat,Kotak,PNB,0,clean
37d6819f-3c90-4d,UPI0001002514,961j88qe@apl,08348a0c-8d8,y4lmct64@oksbi,c2a29e5d-a8f,192760,2024-03-15T12:42:25,Telangana,West Bengal,Kotak,BOB,0,clean
f7f63c7d-28fb-49,UPI0001001925,rdihsa7h@oksbi,ecf41fd7-09b,moge4qxx@ybl,686a9e6d-c61,29704,2024-03-16T15:32:53,Karnataka,Gujarat,ICICI,SBI,0,clean
6b38cde3-53d9-42,UPI0001003573,kns832ej@axl,1d7f27e2-928,u8el5015@apl,c881ee60-b74,146202,2024-03-16T13:26:55,West Bengal,Tamil Nadu,BOB,Axis,0,clean
006bbc9c-065c-44,UPI0001000991,g10ur5l8@ybl,d0c45167-d84,ej31gymd@upi,213b8037-53d,23350,2024-03-18T01:36:29,Tamil Nadu,Telangana,HDFC,HDFC,0,clean
6eaea4f3-2887-40,UPI0001000493,hrrpzlk3@ibl,8b84e2d0-e1e,9yecazrp@oksbi,388259e0-08a,51091,2024-03-17T18:30:14,West Bengal,Maharashtra,SBI,SBI,0,clean
0b2c7a1d-84cd-46,UPI0001004572,9iy4x41d@apl,e541dc70-08b,j9rm7pyx@ibl,4a9e6a11-177,166207,2024-03-15T16:13:54,Karnataka,Gujarat,Axis,BOB,0,clean
0a610e7d-17f8-4c,UPI0001000796,ftu2gc5w@okaxis,5b67e48a-456,2qc6dr08@ibl,edc4c65a-097,67131,2024-03-17T17:14:09,Telangana,West Bengal,Axis,PNB,0,clean
501dbfa4-e706-46,UPI0001000908,u7fbmenu@okaxis,2b0e6e2e-1f6,uswbkok3@axl,7f90cc04-8a6,197867,2024-03-17T12:39:28,Kerala,Tamil Nadu,ICICI,HDFC,0,clean
c33eb223-08e1-41,UPI0001001593,qhkswva9@upi,93e3cdef-acd,93wxa73j@oksbi,dd8493a4-c29,99702,2024-03-16T01:36:25,Maharashtra,Kerala,Kotak,ICICI,0,clean
358de4a7-cfe4-42,UPI0001002876,dje153a5@axl,ebe017d3-bb6,xlez896d@apl,1f77ec31-a37,157541,2024-03-15T17:58:46,Telangana,Telangana,Axis,Kotak,0,clean
b4cc8d2d-8220-48,UPI0001000703,ildzmfb7@axl,9749e680-bdd,mpkxvhag@paytm,0a090c2a-c48,29398,2024-03-17T20:06:52,Maharashtra,Tamil Nadu,PNB,SBI,0,clean
7f1d3dc1-ce44-44,UPI0001004271,4c3baewc@oksbi,165a3feb-cd2,likwe4bx@upi,9bb85d81-e50,145425,2024-03-18T00:25:25,Tamil Nadu,Telangana,SBI,BOB,0,clean
2e45b0d6-57e5-4c,UPI0001004526,79flv1xx@paytm,dff63398-c9e,zr1yxr2d@okaxis,c1059074-ebc,193655,2024-03-17T09:16:35,Kerala,Karnataka,PNB,Axis,0,clean
3903bc4d-268f-4e,UPI0001004282,g68a1arr@ybl,93972fa1-bff,uflsehud@icici,168777e2-a06,192150,2024-03-18T10:34:13,Gujarat,Karnataka,Kotak,Axis,0,clean
f319c96b-4b99-4a,UPI0001004797,s43c5ba7@upi,6a3a3aa8-5af,s5nkb4eh@apl,7ed57be9-1ec,39319,2024-03-16T09:41:35,Karnataka,Karnataka,Kotak,Kotak,0,clean
6a4b9f65-e522-4a,UPI0001002962,vgww4fyb@ibl,baf6a88b-8a5,7rm6j8y6@axl,36890ab2-d16,69923,2024-03-17T16:31:17,Tamil Nadu,Kerala,HDFC,PNB,0,clean
9e86920d-f39b-49,UPI0001002046,ph6fe0mp@oksbi,a9ee26ae-49a,9v20yar8@okaxis,d55a6885-690,55407,2024-03-17T04:14:14,Gujarat,Tamil Nadu,HDFC,PNB,0,clean
c97054de-05a3-43,UPI0001000053,g68a1arr@ybl,93972fa1-bff,9rr7s20c@oksbi,5df013ac-e29,98943,2024-03-16T14:34:30,Gujarat,Maharashtra,Kotak,Kotak,0,clean
51b56f9d-6a14-4c,UPI0001002791,pdtz91x7@oksbi,676d9892-38a,xtnsrtwl@upi,320db857-eb5,116122,2024-03-17T00:11:26,Gujarat,Tamil Nadu,SBI,SBI,0,clean
49e754e0-0de5-48,UPI0001003078,qzxebb9e@okaxis,8ebd5aae-250,hv1xg1r1@axl,3f7eef17-fe8,30051,2024-03-18T09:01:01,West Bengal,Maharashtra,Kotak,PNB,0,clean
80007323-6a1e-45,UPI0001003026,nn8ztv05@ibl,b38f2bd8-1fb,5rtwiyki@ibl,58346645-d7d,46867,2024-03-16T22:15:06,Karnataka,Gujarat,BOB,Axis,0,clean
c7b0e6cf-c08c-4a,UPI0001000682,ftaxp0wf@apl,c8a9e7b7-950,nipar0zj@icici,1e76c35b-bdc,103955,2024-03-17T09:54:31,Gujarat,Telangana,Kotak,Kotak,0,clean
e6051043-98db-4b,UPI0001002172,je2ab2rv@upi,8cc02af2-3b1,kjxjq5nv@axl,e4a54308-6a3,171908,2024-03-16T09:19:24,West Bengal,Gujarat,BOB,Axis,0,clean
80b081c8-d014-45,UPI0001001605,9ltajw25@okaxis,2443c8c7-7e8,mpkxvhag@paytm,0a090c2a-c48,21604,2024-03-17T14:31:20,West Bengal,Tamil Nadu,PNB,SBI,0,clean
9c6be57c-a51d-40,UPI0001003100,sxlul6lg@paytm,0d49bdb5-2c0,5x8a5fbu@apl,a870d6ed-72c,103519,2024-03-17T09:49:55,Tamil Nadu,West Bengal,Kotak,Kotak,0,clean
b5ab4248-0578-40,UPI0001003295,mxb9yo18@apl,59117312-cf3,4j3dab42@okaxis,528a0fca-b7e,62326,2024-03-16T14:45:16,Gujarat,Karnataka,SBI,BOB,0,clean
8ac8ae25-c998-4b,UPI0001003760,gyw6zbnz@axl,9552ed81-97b,4lorxdtg@apl,65e2fb55-c36,141161,2024-03-16T22:09:32,Karnataka,Telangana,Kotak,ICICI,0,clean
fe4d6182-d88c-48,UPI0001002416,ixntm9tm@axl,2474cb36-956,q1s05wnw@upi,8ed524ee-6d2,167768,2024-03-17T02:45:19,Gujarat,Maharashtra,ICICI,PNB,0,clean
df8d132f-7d47-4b,UPI0001003691,a5xin9dl@icici,ad258476-426,9mda9oek@upi,3941c113-d9b,179743,2024-03-17T05:40:06,Tamil Nadu,Gujarat,SBI,Kotak,0,clean
24f79a55-2d6e-49,UPI0001002673,zfhomtzz@oksbi,a65a521d-a01,au9dkbpv@upi,60186fb8-833,158257,2024-03-15T19:19:49,West Bengal,Tamil Nadu,Axis,PNB,0,clean
638071e7-76fb-4b,UPI0001004480,93wxa73j@oksbi,dd8493a4-c29,0t9nt3w5@okaxis,da315726-456,26440,2024-03-17T15:50:22,Kerala,Tamil Nadu,ICICI,PNB,0,clean
7e4cc8e8-0f60-42,UPI0001000363,w9zyn6sj@ybl,3c3c1190-4fb,a5xin9dl@icici,ad258476-426,103190,2024-03-15T16:51:00,Telangana,Tamil Nadu,ICICI,SBI,0,clean
f69d5671-aed6-49,UPI0001000290,5rdoqivb@paytm,dfee9bf2-48b,0ui22kx7@apl,0cb4a777-b67,118720,2024-03-16T17:53:37,Telangana,Karnataka,Axis,Axis,0,clean
c54ef269-23b2-4a,UPI0001004458,7dia5u6h@ibl,cc9a4f84-3ff,hxid4n1u@apl,5830f07f-146,26935,2024-03-16T07:15:35,Gujarat,Kerala,PNB,BOB,0,clean
2d20d215-85f1-41,UPI0001002911,8e9rivh6@icici,ab4ef148-113,aacosym0@paytm,7cd0e4eb-ec5,87094,2024-03-15T14:18:04,Karnataka,Kerala,ICICI,HDFC,0,clean
bda84849-6875-4b,UPI0001001998,mqg1ved3@ibl,9abe9954-38e,d8wj0uun@apl,5a53f848-ec8,22728,2024-03-17T03:25:32,Tamil Nadu,Maharashtra,ICICI,ICICI,0,clean
8bd076d6-7f7c-41,UPI0001003083,12ii826g@axl,2a541c5a-adb,u83g47rr@ybl,043e14fa-255,1053,2024-03-15T12:34:44,Maharashtra,Gujarat,Axis,PNB,0,clean
b39f3df3-f218-42,UPI0001001681,nipar0zj@icici,1e76c35b-bdc,o83rlkte@axl,d9bc569f-b59,14998,2024-03-17T14:52:41,Telangana,Kerala,Kotak,BOB,0,clean
ac6946bb-5408-4f,UPI0001002493,jluujmiy@axl,77509db0-051,sic43olf@ybl,9553f767-1f2,44287,2024-03-15T11:29:53,West Bengal,Karnataka,ICICI,PNB,0,clean
0b3f3188-a4d4-4e,UPI0001003894,i6yuj7yk@icici,f03c391e-8f7,5xqt4p50@apl,23c3bfdf-dc6,2294,2024-03-17T09:01:46,Tamil Nadu,Kerala,Kotak,ICICI,0,clean
f7ef2ce3-da5f-48,UPI0001002444,reiyaz39@apl,75d4c470-c88,b6bndoz6@axl,13339c2c-6a6,152106,2024-03-16T22:47:15,Karnataka,Karnataka,PNB,Kotak,0,clean
7e06702d-a403-49,UPI0001001714,t9t11php@okaxis,cdc97255-ace,u7u6n7hv@okaxis,1c4fe2d7-dac,2738,2024-03-16T14:50:27,West Bengal,Tamil Nadu,ICICI,SBI,0,clean
7e3af19b-9dbf-42,UPI0001000423,ulzfy981@icici,71106fca-bed,8qqvaecw@okaxis,6ba34083-55e,150647,2024-03-16T04:15:24,Kerala,Maharashtra,SBI,PNB,0,clean
ac3caf0c-58ea-46,UPI0001004593,7oxk8c1g@axl,46b23fe2-5eb,jiys2n75@ybl,ab332325-6cf,39114,2024-03-17T18:44:06,Telangana,Tamil Nadu,Axis,PNB,0,clean
8b457ed7-9f9a-4a,UPI0001000729,ej31gymd@upi,213b8037-53d,fgzvrctl@icici,8e73c27c-e02,122869,2024-03-16T08:27:28,Telangana,Karnataka,HDFC,BOB,0,clean
7ec59447-c4ff-49,UPI0001001837,ulzfy981@icici,71106fca-bed,d9fkxzuu@axl,1433fde1-1dd,77547,2024-03-18T10:35:20,Kerala,Tamil Nadu,SBI,PNB,0,clean
8aa1b757-cfd1-40,UPI0001003705,aacosym0@paytm,7cd0e4eb-ec5,ytwbozd1@ybl,9637a7ac-2e7,86674,2024-03-15T23:20:17,Kerala,Tamil Nadu,HDFC,Kotak,0,clean
a96ec72b-6d3a-4a,UPI0001001501,jtb9xxay@apl,893cdd77-540,lhlb50at@apl,0232feb6-0e5,109023,2024-03-16T15:23:12,Gujarat,West Bengal,Axis,ICICI,0,clean
b25e2a40-a694-41,UPI0001001888,ej31gymd@upi,213b8037-53d,2wbxanj4@upi,bfa5558d-959,102433,2024-03-17T19:37:42,Telangana,Karnataka,HDFC,BOB,0,clean
5bd0d9ee-c9d7-40,UPI0001002442,dje153a5@axl,ebe017d3-bb6,04cdpqvl@oksbi,35f93717-d6d,55814,2024-03-17T11:42:52,Telangana,Telangana,Axis,SBI,0,clean
b0be046d-d029-47,UPI0001003612,fvl03dut@paytm,4d39a635-f9c,9kkh4a3y@paytm,898ace33-3f3,103915,2024-03-15T11:50:10,Gujarat,Karnataka,Kotak,Kotak,0,clean
ffb485e8-7460-46,UPI0001004273,1ieixwc4@axl,078dcd14-8a1,md270stl@apl,05beb72c-5c8,114225,2024-03-15T11:49:07,Tamil Nadu,West Bengal,Kotak,Axis,0,clean
9c43e4ed-2882-46,UPI0001000819,89k8yqk9@axl,5e7722a1-6f3,82kb700u@ybl,dcd27afa-05a,80627,2024-03-17T15:19:20,Telangana,Maharashtra,SBI,PNB,0,clean
6a8a4b51-1d67-43,UPI0001001670,qhkswva9@upi,93e3cdef-acd,x1gm32wp@okaxis,56954669-560,48382,2024-03-16T11:19:06,Maharashtra,Kerala,Kotak,HDFC,0,clean
04192f33-47f3-4d,UPI0001003862,7gu0env5@icici,f2e7fec2-ac8,1g1r1dww@apl,2645ceb7-5d8,169782,2024-03-17T10:14:16,West Bengal,Karnataka,Axis,Axis,0,clean
6e56a984-b934-4a,UPI0001000996,0kgazu41@ybl,deda1626-f82,pgb7r3oc@ybl,1ff47666-0e3,95782,2024-03-16T22:55:26,Maharashtra,Telangana,HDFC,HDFC,0,clean
d52c91f0-1617-40,UPI0001001664,kek4aegv@oksbi,6fca54c3-692,bfh024kw@paytm,4c7b95ce-541,79048,2024-03-16T20:25:34,West Bengal,Gujarat,PNB,PNB,0,clean
430cba83-57a9-45,UPI0001001283,myr06nkw@oksbi,9b3bd143-106,f5gcl9lc@axl,07d8fa8c-cff,55751,2024-03-16T01:53:46,Maharashtra,Telangana,BOB,ICICI,0,clean
0325462b-0361-47,UPI0001004052,8ra484nl@paytm,bb2eba83-a1c,aji0y6dp@ybl,db6e078e-7f2,133057,2024-03-18T07:57:19,Gujarat,Tamil Nadu,Axis,SBI,0,clean
df5474c0-deb0-41,UPI0001000865,tk63n2qb@okaxis,b1b0f143-ca6,z6us7rp4@ibl,a8bc7367-673,61167,2024-03-16T14:51:27,Maharashtra,Karnataka,ICICI,Kotak,0,clean
feb8dae4-b6f1-4f,UPI0001002017,r94sz2ku@ybl,3c8e10be-1ce,o2m71hss@ybl,6cafa98d-8f3,139580,2024-03-15T11:11:56,Telangana,Tamil Nadu,Axis,SBI,0,clean
7024f029-bdf4-43,UPI0001000315,bjlzy1uu@upi,382cfba4-cfb,hwy9hecg@axl,4c9f3ceb-6e3,153473,2024-03-15T11:03:49,Telangana,Telangana,Kotak,SBI,0,clean
d79aff55-c070-4a,UPI0001003872,nqdxamw2@icici,0ec40a2e-3f7,hyp9umyg@ibl,5327d76c-929,76255,2024-03-15T10:39:57,Gujarat,Maharashtra,Kotak,PNB,0,clean
bb655f1d-4f69-45,UPI0001000038,iiuc039t@oksbi,33371112-6be,cotohp6v@ybl,6fc723ac-953,125593,2024-03-15T10:34:30,Rajasthan,Rajasthan,HDFC,BOB,1,L1→L2
f4bff489-06cc-4b,UPI0001000417,hzn4kgeu@okaxis,10818e5f-69f,dje153a5@axl,ebe017d3-bb6,98274,2024-03-16T20:10:32,Telangana,Telangana,BOB,Axis,0,clean
2d559226-37c5-45,UPI0001002189,i04b7p47@ybl,a3267200-292,bjlzy1uu@upi,382cfba4-cfb,139572,2024-03-15T11:49:56,Kerala,Telangana,BOB,Kotak,0,clean
4d48eb45-b981-49,UPI0001002538,w83y0mah@ibl,9ca3624a-117,a3kkrzd5@oksbi,e9b226cc-92f,20581,2024-03-16T05:41:52,Karnataka,Maharashtra,ICICI,ICICI,0,clean
62392581-d063-41,UPI0001003179,qzxebb9e@okaxis,8ebd5aae-250,u83g47rr@ybl,043e14fa-255,61729,2024-03-15T22:35:06,West Bengal,Gujarat,Kotak,PNB,0,clean
a31c788c-cd1b-41,UPI0001000388,yv3lxchf@ybl,05438732-9d3,tuw6taq6@upi,409c06a8-91d,115273,2024-03-17T21:23:48,Tamil Nadu,Gujarat,BOB,Axis,0,clean
e7d03dd9-9106-4a,UPI0001004150,38diuovw@icici,83febe55-d55,0v2zp4ju@upi,32db899d-85a,44723,2024-03-16T23:05:14,Karnataka,Telangana,Axis,HDFC,0,clean
c941f34c-0d04-49,UPI0001001457,9ryllwb7@icici,786ee19f-951,091c795r@upi,e21f0d08-204,155733,2024-03-16T22:21:47,Gujarat,Karnataka,SBI,BOB,0,clean
d2ab2e53-0c0d-42,UPI0001003927,kmy9x8sy@upi,3a2ea2b9-ebe,x7pwo6cm@upi,2500e1a0-89a,138883,2024-03-17T16:30:52,Gujarat,Karnataka,PNB,ICICI,0,clean
11daa604-769c-4f,UPI0001003957,sc4e5hrd@apl,11c9ca6c-0cd,rflqbmae@apl,a2a8bd54-d6e,158432,2024-03-17T11:05:22,Tamil Nadu,Karnataka,PNB,Kotak,0,clean
6505fd84-7bae-42,UPI0001004424,7gu0env5@icici,f2e7fec2-ac8,stn3cpud@axl,4a22d1fb-5bc,138196,2024-03-16T06:26:38,West Bengal,Tamil Nadu,Axis,Axis,0,clean
b01ca182-9c1b-4f,UPI0001002237,hl88kzru@okaxis,2eca5bfe-dc2,uplvqexu@okaxis,33e404df-c0a,62460,2024-03-16T05:31:35,Gujarat,Karnataka,ICICI,BOB,0,clean
116378ba-a31e-4b,UPI0001001143,zfhomtzz@oksbi,a65a521d-a01,8qqvaecw@okaxis,6ba34083-55e,106552,2024-03-17T12:55:06,West Bengal,Maharashtra,Axis,PNB,0,clean
57d47287-7c23-49,UPI0001003379,0w064w3u@okaxis,815a78a7-e61,ly4lyk83@icici,d20ed545-b8a,133857,2024-03-16T23:12:25,Maharashtra,Telangana,SBI,SBI,0,clean
358c89a0-215f-41,UPI0001002725,c2htmqwy@icici,f56a4c57-7ae,wovcxek4@apl,be18dda5-608,72563,2024-03-17T11:19:04,West Bengal,Karnataka,BOB,PNB,0,clean
1c7e5afe-60d7-43,UPI0001002008,il8sa3id@upi,0ff28a1c-817,5rtwiyki@ibl,58346645-d7d,101923,2024-03-17T04:10:33,Gujarat,Gujarat,SBI,Axis,0,clean
28afcd08-2c1b-47,UPI0001002853,nfnvuprt@oksbi,1afaa772-d85,o83rlkte@axl,d9bc569f-b59,27895,2024-03-16T03:28:11,Karnataka,Kerala,Kotak,BOB,0,clean
1d61a53b-bfd7-45,UPI0001000552,h25llo3r@ybl,61c41a5e-2b8,xaprpn6q@oksbi,fc297e6e-aa8,46657,2024-03-16T20:28:06,Maharashtra,Kerala,BOB,Axis,0,clean
0b202cf1-e76c-4a,UPI0001000660,hiuit7m1@axl,ac812895-0f0,c7d2kd1p@apl,044bb7dc-666,199858,2024-03-15T16:03:50,Karnataka,West Bengal,PNB,BOB,0,clean
70396a72-c8ac-40,UPI0001004773,j6txfo6v@paytm,8e5cd165-8cb,zzf8s2zg@oksbi,7844cc4a-374,174010,2024-03-16T09:54:04,Kerala,Tamil Nadu,HDFC,PNB,0,clean
5e38f60b-3b5b-49,UPI0001003987,rflqbmae@apl,a2a8bd54-d6e,u7u6n7hv@okaxis,1c4fe2d7-dac,40741,2024-03-17T00:20:18,Karnataka,Tamil Nadu,Kotak,SBI,0,clean
64479c5b-1387-4d,UPI0001003891,96khub2r@icici,8faab40b-0cf,jcitfoyq@ybl,56227fb1-a5a,80574,2024-03-16T09:27:09,Karnataka,Karnataka,SBI,HDFC,0,clean
86c24465-1978-47,UPI0001002557,wwnc21o0@upi,0d6872fa-a63,2g05kbkv@upi,95960706-af3,63998,2024-03-16T06:13:04,Kerala,Telangana,Axis,ICICI,0,clean
bbeaac60-0ec4-49,UPI0001001838,w6m7b5c8@paytm,6ac34a96-9d8,ybisbo55@paytm,0adcc0b2-719,11188,2024-03-16T18:05:09,Gujarat,Kerala,PNB,ICICI,0,clean
6690ae12-9e33-4b,UPI0001004806,c7d2kd1p@apl,044bb7dc-666,webnvg5v@upi,e2bf96c9-371,155702,2024-03-16T03:29:52,West Bengal,Telangana,BOB,ICICI,0,clean
b21441c1-1359-4e,UPI0001002382,ivuzzpqk@ybl,1175d2fb-cc9,04cdpqvl@oksbi,35f93717-d6d,13020,2024-03-15T20:21:51,Tamil Nadu,Telangana,BOB,SBI,0,clean
5f93692f-aec7-46,UPI0001001166,d76szn9d@ibl,d020762f-d26,fgzvrctl@icici,8e73c27c-e02,138625,2024-03-16T08:46:58,Maharashtra,Karnataka,Kotak,BOB,0,clean
10afa345-d916-4d,UPI0001004617,rw6tm2o0@icici,7b3b2f4a-e30,asifpwio@ibl,66abea7e-d1b,109451,2024-03-17T10:58:29,Karnataka,Kerala,ICICI,Kotak,0,clean
416068b4-093b-4c,UPI0001003118,hkc856wp@axl,d4d7921f-c09,c01arxab@apl,a094d57c-0e5,21120,2024-03-18T09:24:00,Kerala,Tamil Nadu,SBI,ICICI,0,clean
73ea54a2-e3d0-4f,UPI0001004826,b9w4uov5@paytm,1dff960e-c72,yc3rwqmm@icici,8b3a52b5-76e,673,2024-03-17T16:08:27,West Bengal,Tamil Nadu,PNB,Kotak,0,clean
1ab5bfa2-8c9a-46,UPI0001002687,et8t63j3@axl,e4ac4b23-0d3,04cdpqvl@oksbi,35f93717-d6d,72692,2024-03-16T22:33:15,Karnataka,Telangana,BOB,SBI,0,clean
